name,compiler,type,threads,input,dtlb_store_misses,instructions,dtlb_load_misses,branch_instructions,dtlb_loads,mpxbtnum,branch_misses,mpxerrors,time,cycles,major_faults,minor_faults,dtlb_stores
ferret,gcc,mpx_no_narrow_bounds_only_write,1,native,378317,2325537027713,4102271,340456835720,645022355168,,14262998291,,380.624651558,1437836220682,0,18250,105404477436
ferret,gcc,mpx_no_narrow_bounds_only_write,1,native,661781,2325010623113,5533045,340506322673,645219083349,,14254386599,,380.765794756,1437648193466,0,18640,105340259803
ferret,gcc,mpx_no_narrow_bounds_only_write,1,native,714888,2324094202198,4912227,340194302532,645101315955,,14250924899,,380.59669862,1437291409276,0,16423,105439582215
ferret,gcc,mpx_no_narrow_bounds_only_write,1,native,289168,2325858254171,5250655,340295330370,644931906273,,14254919055,,379.645878183,1433656258942,0,21026,105445158435
ferret,gcc,mpx_no_narrow_bounds_only_write,1,native,318441,2326672375040,4111291,340584000849,645001088680,,14250142303,,379.384705363,1432594093456,0,16565,105371112431
ferret,gcc,mpx_no_narrow_bounds_only_write,1,native,627860,2326003800653,4800410,340624288323,645129134205,,14226225594,,379.487560431,1433048629790,0,19386,105420235079
ferret,gcc,mpx_no_narrow_bounds_only_write,1,native,307862,2324337896921,4780988,340206706212,645072761059,,14245431309,,379.860972315,1434241465318,0,18089,105447673571
ferret,gcc,mpx_no_narrow_bounds_only_write,1,native,289608,2324628911730,4359161,340312904711,645298355243,,14230747059,,379.618110656,1433344517360,0,14054,105407743161
ferret,gcc,mpx_no_narrow_bounds_only_write,1,native,662621,2324483321839,6162880,340522924460,645159029674,,14254287264,,379.701550122,1433831277375,0,18252,105381237980
raytrace,gcc,mpx_no_narrow_bounds_only_write,1,native,486712,1096848123433,4504741,44099049785,292637077405,,1425145089,,212.553502021,806497567417,0,225861,114530697277
raytrace,gcc,mpx_no_narrow_bounds_only_write,1,native,482115,1096632890493,2444181,44115068316,292717624466,,1427195537,,212.605623626,806810664874,0,218682,114545081516
raytrace,gcc,mpx_no_narrow_bounds_only_write,1,native,489384,1096632261963,2390654,44100692498,292662164789,,1424432991,,212.880432385,807475325723,0,220194,114608530590
raytrace,gcc,mpx_no_narrow_bounds_only_write,1,native,595234,1096762229641,4359709,44129617205,292697430502,,1424391080,,212.562095079,806632082388,0,219685,114587471281
raytrace,gcc,mpx_no_narrow_bounds_only_write,1,native,719299,1096740799076,4437102,44169089631,292677618465,,1426467075,,212.993100774,808262259689,0,222719,114575409463
raytrace,gcc,mpx_no_narrow_bounds_only_write,1,native,650626,1096621708945,2416793,44124863788,292739077932,,1426224127,,213.075628138,808588345182,0,224557,114539650695
raytrace,gcc,mpx_no_narrow_bounds_only_write,1,native,527369,1096737098029,2478432,44094786265,292671096481,,1425131145,,212.597927738,806753888066,0,227893,114569153724
raytrace,gcc,mpx_no_narrow_bounds_only_write,1,native,591862,1096730755747,4470881,44133068439,292650409457,,1426859273,,212.607341522,806789746688,0,220039,114575145569
raytrace,gcc,mpx_no_narrow_bounds_only_write,1,native,541735,1096651061112,2623527,44138376971,292713873601,,1431963445,,212.365093165,805837899829,0,227149,114520099897
raytrace,gcc,mpx_no_narrow_bounds_only_write,1,native,506597,1096614858600,2429077,44098250672,292714876051,,1424771974,,212.658691694,806874051141,0,222591,114560995950
canneal,gcc,mpx_no_narrow_bounds_only_write,1,native,10902284,145244337575,370746686,17884586379,40027743564,,623912867,,161.20714839,410511286220,0,589319,12314739451
canneal,gcc,mpx_no_narrow_bounds_only_write,1,native,10940715,145291304939,380419249,17886458042,40016436085,,623535410,,161.509785174,410020970324,0,589908,12317865506
canneal,gcc,mpx_no_narrow_bounds_only_write,1,native,10942497,145276150625,385068470,17885229420,40012145433,,626257092,,161.477033487,410576130339,0,590441,12317246007
canneal,gcc,mpx_no_narrow_bounds_only_write,1,native,11051067,145283215890,400331494,17883458176,40016821657,,623709098,,162.025963673,411351987228,0,589914,12320195766
canneal,gcc,mpx_no_narrow_bounds_only_write,1,native,10994944,145272775257,397072602,17883800458,40018222706,,626402275,,162.187135527,410636451435,0,589990,12318947475
canneal,gcc,mpx_no_narrow_bounds_only_write,1,native,10983833,145291766883,405340716,17892371906,40015607641,,622460711,,162.056739329,411372467104,0,590060,12314355814
canneal,gcc,mpx_no_narrow_bounds_only_write,1,native,10959798,145231786795,383434724,17876873869,40020218376,,625767459,,161.888345436,411609992073,0,588827,12327419977
canneal,gcc,mpx_no_narrow_bounds_only_write,1,native,10941908,145254960010,387232724,17881348152,40014682051,,628079452,,161.528120473,409457374977,0,590722,12322275691
canneal,gcc,mpx_no_narrow_bounds_only_write,1,native,11145973,145260159327,411356305,17886046508,40020076810,,625766412,,161.810134547,413064387864,0,589922,12316653366
canneal,gcc,mpx_no_narrow_bounds_only_write,1,native,10911380,145244696265,384491908,17883376843,40016597392,,626898310,,162.11644363,412146613829,0,589221,12324761868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,native,31409,525564765142,68737,76061393444,141715444579,,373190264,,143.906897807,546367348104,0,2096,37951094186
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,native,58601,525553452701,145516,76088734502,141712544524,,374216559,,143.882051929,546254018139,0,2608,37952408220
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,native,38804,525618723768,67304,76087494471,141717515781,,371403879,,143.89377948,546332136782,0,2605,37951308005
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,native,59546,525497610225,151148,76062798319,141737753341,,371656596,,143.918513586,546333433066,0,2609,37953564535
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,native,60104,525552613291,147287,76083671545,141720397928,,373055912,,143.904888864,546339817975,0,2608,37959749983
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,native,59825,525529279856,149230,76072565829,141735416078,,370087182,,143.938708458,546257452846,0,2609,37953716998
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,native,58667,525554492768,146766,76063139310,141720630321,,374851645,,143.937703558,546496276857,0,2606,37949824091
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,native,29250,525547108011,61970,76068221525,141738399127,,374700598,,143.898385074,546356788528,0,2097,37949137730
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,native,36162,525545836209,64573,76092088774,141715974439,,372454868,,143.884467998,546270781579,0,2608,37949427056
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,native,14317,525579806465,80642,76080280625,141700349692,,373125988,,143.89538573,546339397272,0,2607,37952296636
dedup,gcc,mpx_no_narrow_bounds_only_write,1,native,5590248,175221750973,50207767,16455117763,49078568407,,684520403,,27.233804062,99430784517,0,902888,17069608855
dedup,gcc,mpx_no_narrow_bounds_only_write,1,native,5725611,175542598888,50990830,16533886016,49029760731,,685867651,,27.315586554,99435945375,0,919206,17040500649
dedup,gcc,mpx_no_narrow_bounds_only_write,1,native,5337930,175126410251,51212808,16520778082,49146978155,,684406743,,27.356678197,99476702381,0,947751,17036924832
dedup,gcc,mpx_no_narrow_bounds_only_write,1,native,5493383,175174611693,50320231,16445361361,49091607379,,685438874,,27.272889579,99286342065,0,930507,17066401524
dedup,gcc,mpx_no_narrow_bounds_only_write,1,native,5662636,175175495189,50403356,16470008872,49080295601,,684591874,,27.279087289,99334034250,0,906648,17067827089
dedup,gcc,mpx_no_narrow_bounds_only_write,1,native,5566236,175198127072,50829510,16432747550,49012140373,,686281469,,27.254258472,99232942330,0,913793,16999965684
dedup,gcc,mpx_no_narrow_bounds_only_write,1,native,5480514,175021896320,50098127,16441508060,49053349591,,686336470,,27.278117479,99319264104,0,921263,17089325881
dedup,gcc,mpx_no_narrow_bounds_only_write,1,native,5359012,175176912403,51030097,16496234618,49129676272,,686370375,,27.361772517,99547134303,0,945236,17042094315
dedup,gcc,mpx_no_narrow_bounds_only_write,1,native,5680187,175100986508,50009188,16464127573,49109774251,,684062947,,27.28124676,99326153768,0,902777,17045504393
dedup,gcc,mpx_no_narrow_bounds_only_write,1,native,5431118,175310698527,51172122,16495095968,49127512395,,686891216,,27.32895414,99475159163,0,946410,17038982849
facesim,gcc,mpx_no_narrow_bounds_only_write,1,native,2805425,43320742902,449887,3017621919,13262297472,,50231345,,6.657398812,25206264155,0,659790,4721861177
facesim,gcc,mpx_no_narrow_bounds_only_write,1,native,2946349,43348317326,443144,3011002472,13260029127,,52774856,,6.67787833,25294126369,0,658186,4747820756
facesim,gcc,mpx_no_narrow_bounds_only_write,1,native,3009324,43357673888,469330,3009780529,13256955238,,53853942,,6.68178286,25285334066,0,660347,4744843121
facesim,gcc,mpx_no_narrow_bounds_only_write,1,native,2795422,43339403222,436439,3001576280,13263685881,,50382817,,6.657136074,25207211518,0,659462,4727619871
facesim,gcc,mpx_no_narrow_bounds_only_write,1,native,2978934,43353382790,445518,3013020201,13259928974,,52874068,,6.681420778,25307245565,0,658144,4749067667
facesim,gcc,mpx_no_narrow_bounds_only_write,1,native,2961065,43334684656,450121,3012318115,13263127664,,52958709,,6.678945419,25297057479,0,658676,4749659212
facesim,gcc,mpx_no_narrow_bounds_only_write,1,native,2945363,43352614639,498497,3011802377,13257871764,,52906823,,6.679876695,25302359094,0,659526,4746692510
facesim,gcc,mpx_no_narrow_bounds_only_write,1,native,2815608,43377404956,437368,3039351235,13263554601,,50840945,,6.658275062,25209923138,0,658259,4717029057
facesim,gcc,mpx_no_narrow_bounds_only_write,1,native,2808394,43321629385,463708,3032670728,13265697260,,50606467,,6.664209837,25220046301,0,659368,4706488169
facesim,gcc,mpx_no_narrow_bounds_only_write,1,native,2816475,43317775427,441098,3036214638,13279894921,,51181144,,6.665333072,25209799454,0,657617,4699720481
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,native,2161448,841674040813,1002535,74409275033,167447263318,,518043143,,99.601249881,378041351488,0,266221,38587891912
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,native,1705486,840674042377,673807,74357943296,167402755431,,520026764,,99.520522865,377768654600,0,225966,38495637975
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,native,896674,840356148276,394847,74296928195,167332913175,,519797342,,99.377202384,377180753633,0,132687,38471290430
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,native,1768494,841602579295,603131,74405552225,167374414855,,527153867,,99.721079234,378462688184,0,275538,38545887141
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,native,2108942,841127569740,709452,74367483943,167489553169,,520825777,,99.56603816,377842056143,0,326832,38543713267
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,native,1018020,840646947865,413067,74272164461,167372977055,,518714358,,99.356844409,377118779962,0,132885,38519277368
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,native,1659474,841657172424,640059,74324007196,167311635352,,519843543,,99.344178426,377057937650,0,240199,38542633719
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,native,1134563,839776537798,500279,74317079665,167445013227,,517385232,,99.375475919,377194233213,0,133061,38429378486
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,native,1126776,841625819715,645144,74362890700,167308929288,,523631355,,99.267008756,376777635969,0,134986,38545573349
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,native,1102904,841093278134,562556,74367185473,167305453554,,513113891,,99.232927224,376622278517,0,132911,38502778767
streamcluster,gcc,mpx_no_narrow_bounds_only_write,1,native,27025,1577006199237,832237,222141498561,467540516679,,1808644245,,378.125527602,1172550588047,0,5541,19650228140
streamcluster,gcc,mpx_no_narrow_bounds_only_write,1,native,36280,1576871308323,873345,222128680477,467590658152,,1808263904,,378.561334434,1171863101250,0,5549,19610281410
streamcluster,gcc,mpx_no_narrow_bounds_only_write,1,native,31774,1577154100062,1172667,222133337225,467504213877,,1808112460,,378.133721566,1172788739484,0,5981,19645984718
streamcluster,gcc,mpx_no_narrow_bounds_only_write,1,native,44746,1577023616827,1228582,222127240400,467552177599,,1808722223,,376.825379486,1175639414414,0,5959,19621107646
streamcluster,gcc,mpx_no_narrow_bounds_only_write,1,native,27752,1576863698508,765097,222067326285,467569174490,,1808884545,,377.222892002,1173480179804,0,5549,19661856994
streamcluster,gcc,mpx_no_narrow_bounds_only_write,1,native,32032,1577170973491,901937,222119145994,467519862404,,1808388352,,376.966266838,1174226433225,0,5508,19665751324
streamcluster,gcc,mpx_no_narrow_bounds_only_write,1,native,38133,1577136207652,1072897,222139213934,467521809051,,1808801676,,378.193655014,1172394894010,0,5550,19603934437
streamcluster,gcc,mpx_no_narrow_bounds_only_write,1,native,26485,1577027666300,472252,222185756928,467569084909,,1808820430,,377.106676416,1174246299894,0,6009,19635693213
streamcluster,gcc,mpx_no_narrow_bounds_only_write,1,native,27473,1577122135974,670707,222205753251,467551485838,,1808463424,,378.027862772,1172938178233,0,5500,19613192016
streamcluster,gcc,mpx_no_narrow_bounds_only_write,1,native,32488,1576868201650,850086,222142066309,467598269222,,1808586805,,377.251038996,1173894968782,0,5500,19612760155
x264,gcc,mpx_no_narrow_bounds_only_write,1,native,1599257,1861679454995,4041900,93500149616,435827066658,,3132514859,,181.273390695,687945890292,0,24922,157890692753
x264,gcc,mpx_no_narrow_bounds_only_write,1,native,1311156,1860959172461,3178181,93496972641,435867262739,,3146128371,,181.814134702,689872419914,0,20818,157894750172
x264,gcc,mpx_no_narrow_bounds_only_write,1,native,1319392,1861191629272,3198517,93479895747,435928927125,,3140730514,,181.227159044,687735714739,0,21276,157864533040
x264,gcc,mpx_no_narrow_bounds_only_write,1,native,1726380,1861058093979,4561001,93526295739,435768826491,,3133961206,,181.165037773,687500696077,0,24421,157824931846
x264,gcc,mpx_no_narrow_bounds_only_write,1,native,1294462,1861256176683,4364467,93486406813,435747145780,,3147336255,,182.082117424,691024585976,0,22684,157827955275
x264,gcc,mpx_no_narrow_bounds_only_write,1,native,1331951,1861548879833,3339405,93472200787,435897892091,,3132964636,,181.242455439,687761747081,0,21789,157852893126
x264,gcc,mpx_no_narrow_bounds_only_write,1,native,1347617,1861395662161,3713811,93517829995,435662223808,,3132865894,,181.118448473,687328660505,0,22363,157870906699
x264,gcc,mpx_no_narrow_bounds_only_write,1,native,1513684,1861146365268,4127629,93517193331,435672882299,,3134306846,,181.217748716,687716596342,0,23572,157870130582
x264,gcc,mpx_no_narrow_bounds_only_write,1,native,1207415,1861493761934,3110865,93475357263,435874201843,,3133819298,,181.227020888,687733312216,0,21064,157840537619
x264,gcc,mpx_no_narrow_bounds_only_write,1,native,1391455,1861654366554,3986461,93537066644,435710510732,,3132879139,,181.387194924,688322709660,0,24275,157877989337
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,1,native,45947445,1677683814944,576391,213489422300,414477383795,,11183252205,,221.314448517,839859071563,0,258454,40432794725
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,1,native,49327765,1677421064055,585884,213511342466,414671459034,,11190929917,,221.29710386,839832490446,0,259103,40457391575
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,1,native,49389789,1677350356656,687056,213513236519,414664661124,,11195184373,,221.35893929,839915436634,0,258863,40443189220
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,1,native,51121811,1677288560010,643297,213564276932,414773912463,,11193979269,,221.496503988,840331030797,0,259682,40486630251
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,1,native,46956375,1678072590224,593821,213609691460,414637152285,,11197287767,,221.328674514,839938423897,0,258744,40380542707
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,1,native,46887312,1677224881910,499556,213405387838,414718435484,,11185752265,,221.314851316,839887385471,0,258632,40437119718
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,1,native,48379518,1677570798369,643126,213509362572,414654160920,,11194739185,,221.37019978,839988407141,0,259228,40425087364
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,1,native,47792525,1678079078395,658281,213560247850,414527523225,,11190265139,,221.353059646,839913249253,0,259216,40467332776
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,1,native,46738217,1677975031782,522584,213560145103,414618111477,,11197156764,,221.479928648,840474733842,0,258926,40400217174
fluidanimate,gcc,mpx_no_narrow_bounds_only_write,1,native,46821700,1677981563723,688613,213596012884,414583899702,,11192669633,,221.474345035,840564125697,0,259289,40455683667
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,native,3036,1543932368633,1998,165744324775,414405799143,,2515144376,,271.530326875,1030745486180,0,940,118246216675
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,native,3686,1543887250543,3939,165750248992,414416664461,,2498325155,,271.509237192,1030359541581,0,1077,118247485423
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,native,3172,1543974030384,1776,165742325235,414398837616,,2506644698,,271.29623811,1030017747850,0,1037,118246718548
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,native,3060,1543889279400,1846,165749950870,414423269850,,2506314419,,271.323777265,1030085742122,0,988,118247219984
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,native,3184,1543896506939,1478,165750664260,414424425749,,2502486097,,271.39961983,1030300195275,0,1089,118246308109
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,native,3372,1543950503019,2405,165747502925,414400176051,,2505057566,,271.274426751,1029858279808,0,1108,118245279789
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,native,3098,1543933404188,3462,165741545783,414400886474,,2510269078,,271.342595022,1030038840804,0,1061,118247044619
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,native,2958,1543972872599,2720,165746062653,414397811457,,2501237131,,271.317811868,1030073497495,0,1133,118245503014
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,native,2952,1543898699092,2717,165753663570,414414647223,,2517638039,,271.262403867,1029827504318,0,1049,118244736141
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,native,3494,1543972871150,2902,165747384991,414406675584,,2512737088,,271.402032377,1030108966176,0,1108,118243070997
vips,gcc,mpx_no_narrow_bounds_only_write,1,native,357383,776365588506,664165,70406105877,134561228382,,164989538,,67.969536248,258005225498,0,25475,46263808954
vips,gcc,mpx_no_narrow_bounds_only_write,1,native,278475,776286000338,624886,70379361798,134502472772,,164514954,,68.302607316,257790826576,0,25452,46235247676
vips,gcc,mpx_no_narrow_bounds_only_write,1,native,313647,776027825175,483367,70359381711,134512748504,,164095870,,67.886452475,257548893061,0,25413,46240136460
vips,gcc,mpx_no_narrow_bounds_only_write,1,native,317672,776148558238,604100,70380387606,134496870290,,164647633,,67.927995249,257710055695,0,25518,46241573479
vips,gcc,mpx_no_narrow_bounds_only_write,1,native,240127,776063295526,529329,70396994150,134502125262,,165041889,,67.872519509,257603634159,0,24998,46232943100
vips,gcc,mpx_no_narrow_bounds_only_write,1,native,272835,776197421146,563340,70376744007,134517402223,,164691759,,68.849964662,261278499109,0,24986,46232457598
vips,gcc,mpx_no_narrow_bounds_only_write,1,native,274126,775981428091,544849,70387321213,134550121030,,164106326,,67.989716393,257900704813,0,24944,46242435204
vips,gcc,mpx_no_narrow_bounds_only_write,1,native,248961,776136673516,560649,70393504773,134528936844,,164115673,,68.057788886,257916493111,0,24920,46254224578
vips,gcc,mpx_no_narrow_bounds_only_write,1,native,339705,775928174609,510866,70363890848,134522440367,,164553382,,68.120058835,257794993685,0,25537,46248774821
vips,gcc,mpx_no_narrow_bounds_only_write,1,native,166906,776264031394,436949,70412624162,134581791919,,164516116,,67.872210196,257632937788,0,25141,46265357860
ferret,icc,mpx,1,native,,,,,,,,,,,,,
ferret,icc,mpx,1,native,,,,,,,,,,,,,
ferret,icc,mpx,1,native,,,,,,,,,,,,,
ferret,icc,mpx,1,native,,,,,,,,,,,,,
ferret,icc,mpx,1,native,,,,,,,,,,,,,
ferret,icc,mpx,1,native,,,,,,,,,,,,,
ferret,icc,mpx,1,native,,,,,,,,,,,,,
ferret,icc,mpx,1,native,,,,,,,,,,,,,
ferret,icc,mpx,1,native,,,,,,,,,,,,,
ferret,icc,mpx,1,native,,,,,,,,,,,,,
raytrace,icc,mpx,1,native,,,,,,,,,,,,,
raytrace,icc,mpx,1,native,,,,,,,,,,,,,
raytrace,icc,mpx,1,native,,,,,,,,,,,,,
raytrace,icc,mpx,1,native,,,,,,,,,,,,,
raytrace,icc,mpx,1,native,,,,,,,,,,,,,
raytrace,icc,mpx,1,native,,,,,,,,,,,,,
raytrace,icc,mpx,1,native,,,,,,,,,,,,,
raytrace,icc,mpx,1,native,,,,,,,,,,,,,
raytrace,icc,mpx,1,native,,,,,,,,,,,,,
raytrace,icc,mpx,1,native,,,,,,,,,,,,,
canneal,icc,mpx,1,native,13174831,170708584666,1224712670,19116764344,52844315022,,607904022,,169.354043287,412975202254,0,578351,15135031920
canneal,icc,mpx,1,native,12615147,170668979101,607817311,19112613125,52832852011,,604666243,,162.520730973,384667109611,0,579150,15136012418
canneal,icc,mpx,1,native,12131452,170627596658,448516169,19097274978,52825388156,,607519905,,160.405028644,378031746312,0,578124,15148288340
canneal,icc,mpx,1,native,12076227,170629746866,470490266,19096041996,52826512824,,605182054,,160.503013284,377981116600,0,578820,15149186277
canneal,icc,mpx,1,native,12272774,170637013847,467976992,19104458292,52824848033,,606619318,,160.391331443,378466416463,0,578587,15141983511
canneal,icc,mpx,1,native,12424181,170635160391,441141649,19096542224,52819296415,,610768327,,160.730020243,380050342631,0,578263,15150824647
canneal,icc,mpx,1,native,11993149,170641850256,453353708,19109875209,52835241819,,605723410,,160.34496837,378559524367,0,578531,15131192686
canneal,icc,mpx,1,native,12119334,170616497874,450942931,19096342563,52828296952,,605637123,,160.007304602,377226895754,0,578685,15146724322
canneal,icc,mpx,1,native,12015715,170619562302,437766534,19093309661,52815589681,,606052364,,160.469083377,379028528276,0,577244,15151248009
canneal,icc,mpx,1,native,12058920,170663751301,451500344,19108701941,52822446955,,604178961,,159.926371524,377758357463,0,577015,15139682712
blackscholes,icc,mpx,1,native,65952,422378567536,31627,48700640200,122532769327,,356483936,,83.580339584,317332433743,0,2616,41419374046
blackscholes,icc,mpx,1,native,64982,422363756661,33419,48700903857,122531293567,,356203760,,83.593536299,317369953971,0,2614,41420489285
blackscholes,icc,mpx,1,native,25934,422385946491,27050,48698343599,122527262407,,356932732,,83.575850901,317317794794,0,2104,41416277199
blackscholes,icc,mpx,1,native,61915,422380750304,28202,48714531549,122527054071,,356374174,,83.642854381,317565730324,0,2614,41426799677
blackscholes,icc,mpx,1,native,62203,422391167944,34714,48711316756,122525318350,,358929590,,83.601678424,317389240388,0,2616,41425898460
blackscholes,icc,mpx,1,native,26301,422410334482,25527,48704216769,122518175002,,356106427,,83.576449173,317283958869,0,2615,41413862548
blackscholes,icc,mpx,1,native,24161,422313013691,31440,48695228422,122534759086,,356787937,,83.566756294,317287052756,0,2107,41418811865
blackscholes,icc,mpx,1,native,35559,422382009022,25271,48705768929,122527023649,,359851442,,83.582439375,317314471784,0,2618,41414244081
blackscholes,icc,mpx,1,native,27993,422323104114,24217,48699836560,122538119475,,357492223,,83.595917308,317312666609,0,2102,41419896102
blackscholes,icc,mpx,1,native,17995,422334483000,26762,48707918495,122536729653,,356305582,,83.555502226,317237944450,0,2102,41417378346
dedup,icc,mpx,1,native,4160410,178057395773,48692050,16661411529,48312488998,,683073604,,28.260639271,103389398931,0,578066,17423152858
dedup,icc,mpx,1,native,4171977,177735524195,48584364,16620031832,48231518880,,682959221,,28.225182138,103225358162,0,577551,17421996117
dedup,icc,mpx,1,native,4157316,178011692724,48765703,16672430938,48290506431,,682536013,,28.243030088,103324560659,0,578339,17424449751
dedup,icc,mpx,1,native,4145712,177864889328,48679546,16673281745,48306169851,,682767898,,28.239030621,103223305953,0,577143,17444259385
dedup,icc,mpx,1,native,4103332,177648918298,48455595,16611639579,48215062695,,682037733,,28.231902404,103227465149,0,556172,17393013528
dedup,icc,mpx,1,native,4038661,178019966836,48861414,16673664063,48257877386,,683124079,,28.265547984,103320933987,0,578839,17438179800
dedup,icc,mpx,1,native,4209528,177997491443,48813365,16658158111,48275954284,,683295512,,28.295664827,103422837899,0,579094,17438071786
dedup,icc,mpx,1,native,4190652,177838069916,48363387,16665815059,48306842476,,682262019,,28.269541903,103441377541,0,577644,17436377199
dedup,icc,mpx,1,native,4124423,177960786760,48777502,16649606149,48271154899,,683254579,,28.297924126,103401813636,0,578334,17452733602
dedup,icc,mpx,1,native,4135064,177826582397,48733255,16638149090,48204192922,,682208696,,28.247879941,103291318641,0,579405,17382932962
facesim,icc,mpx,1,native,4686221,34230458763,1037960,2196644955,8551302836,,44703315,,4.311543275,16321639320,0,657797,3512904354
facesim,icc,mpx,1,native,4692288,34220892310,1036931,2191267173,8555812107,,45006425,,4.310656223,16305916141,0,659052,3536892100
facesim,icc,mpx,1,native,4711991,34198874782,1031120,2181522449,8567003179,,44794814,,4.308379107,16305654876,0,656033,3528043472
facesim,icc,mpx,1,native,4702221,34227786816,1067489,2189500112,8555364909,,44843255,,4.309673046,16312836359,0,658265,3535413110
facesim,icc,mpx,1,native,4657609,34131710699,1051451,2199404938,8537731598,,45430418,,4.332440819,16357367096,0,657094,3542135216
facesim,icc,mpx,1,native,4580706,34219135827,1016839,2175793018,8539074011,,43971705,,4.33647333,16336088282,0,656607,3509104510
facesim,icc,mpx,1,native,4632982,34305788338,1071345,2210152927,8541642771,,45380963,,4.317072589,16323235446,0,658575,3550879512
facesim,icc,mpx,1,native,4612187,34169567598,1023690,2196996389,8544570067,,46745113,,4.331594312,16357589168,0,657443,3540376436
facesim,icc,mpx,1,native,4641426,34223734331,1028993,2228530192,8539671541,,45378405,,4.320692838,16347727693,0,658989,3516111273
facesim,icc,mpx,1,native,4636122,34274291763,1094345,2236475218,8523818098,,45225311,,4.319616333,16349312839,0,658967,3520938873
bodytrack,icc,mpx,1,native,729158,858708437525,288085,75400760518,152876267382,,426328373,,95.346887506,361854699565,0,121591,36428889863
bodytrack,icc,mpx,1,native,682719,858763579503,313045,75378157506,152787586712,,428052186,,95.268414448,361502699809,0,121648,36330212261
bodytrack,icc,mpx,1,native,714203,858602518998,272126,75445407974,152927421415,,426309132,,95.802705368,363641881337,0,121584,36404350262
bodytrack,icc,mpx,1,native,632779,858430108261,207874,75419336445,152914911575,,428571999,,94.942371854,360374327701,0,121680,36369141133
bodytrack,icc,mpx,1,native,616653,858439841860,223575,75404421210,152886420233,,427902880,,94.817752095,359921729223,0,121713,36333244005
bodytrack,icc,mpx,1,native,706889,858511792982,285838,75428317049,152929719175,,426319488,,95.532678493,362588290847,0,121700,36374875101
bodytrack,icc,mpx,1,native,728168,858457823695,275511,75425940935,152938853281,,427253570,,95.061515776,360837429844,0,121590,36390670240
bodytrack,icc,mpx,1,native,700453,858548271909,287468,75437201628,152870306452,,426319965,,95.037030369,360657407726,0,121699,36356442294
bodytrack,icc,mpx,1,native,592467,858764773523,222229,75381685372,152829192896,,427912525,,95.880239399,363952377352,0,121724,36374955810
bodytrack,icc,mpx,1,native,646164,858704481120,204841,75426459613,152913449240,,428349512,,94.995062631,360574546164,0,121679,36471264281
streamcluster,icc,mpx,1,native,9066,548516401219,20080,48705759524,135596324840,,191286130,,198.196977364,502267618499,0,5760,8636804248
streamcluster,icc,mpx,1,native,7556,548482192203,11907,48747278762,135609781149,,191332040,,198.207021128,502402010483,0,5604,8633922682
streamcluster,icc,mpx,1,native,13379,548370515751,16780,48756435123,135626847986,,191457749,,197.933042312,503259677220,0,5736,8639206602
streamcluster,icc,mpx,1,native,33837,548426236015,301239,48744250394,135611451314,,191280039,,198.058576312,502888324864,0,6312,8634641693
streamcluster,icc,mpx,1,native,36580,548523235180,236747,48756661714,135603324418,,191670417,,197.858970424,503491132765,0,6439,8638377897
streamcluster,icc,mpx,1,native,9506,548475741323,10368,48735925252,135617675944,,192081243,,197.993310143,503084224026,0,5095,8635269300
